id,first_name,last_name,email,phone,created_at,orders_count,total_spent,state,verified_email,tags
5931076944037,N/A,N/A,N/A,N/A,2022-01-24T16:04:59-08:00,1,30.00,disabled,True,
5931078779045,N/A,N/A,N/A,N/A,2022-01-24T16:07:49-08:00,0,0.00,disabled,True,
5931080056997,N/A,N/A,N/A,N/A,2022-01-24T16:09:51-08:00,1,15.00,disabled,True,
5931083890853,N/A,N/A,N/A,N/A,2022-01-24T16:15:14-08:00,1,15.00,disabled,True,
5931084546213,N/A,N/A,N/A,N/A,2022-01-24T16:16:26-08:00,2,24.00,disabled,True,
5931090968741,N/A,N/A,N/A,N/A,2022-01-24T16:27:02-08:00,0,0.00,disabled,True,
5931092377765,N/A,N/A,N/A,N/A,2022-01-24T16:29:15-08:00,7,337.94,enabled,True,Inactive Subscriber
5931104141477,N/A,N/A,N/A,N/A,2022-01-24T16:48:25-08:00,1,15.00,disabled,True,
5931108335781,N/A,N/A,N/A,N/A,2022-01-24T16:56:17-08:00,2,84.50,disabled,True,
5931114332325,N/A,N/A,N/A,N/A,2022-01-24T17:06:35-08:00,1,15.00,disabled,True,
5931138515109,N/A,N/A,N/A,N/A,2022-01-24T17:49:44-08:00,1,29.00,disabled,True,
5931150901413,N/A,N/A,N/A,N/A,2022-01-24T18:06:49-08:00,1,15.00,disabled,True,
5931255136421,N/A,N/A,N/A,N/A,2022-01-24T20:56:57-08:00,1,15.00,disabled,True,
5931283644581,N/A,N/A,N/A,N/A,2022-01-24T21:42:25-08:00,1,15.00,disabled,True,
5931285971109,N/A,N/A,N/A,N/A,2022-01-24T21:46:48-08:00,1,15.00,disabled,True,Inbox online store chat
5931306025125,N/A,N/A,N/A,N/A,2022-01-24T22:30:02-08:00,0,0.00,enabled,False,
5931319754917,N/A,N/A,N/A,N/A,2022-01-24T22:59:29-08:00,4,110.98,enabled,True,Inactive Subscriber
5931327160485,N/A,N/A,N/A,N/A,2022-01-24T23:18:06-08:00,1,16.31,disabled,True,
5931350720677,N/A,N/A,N/A,N/A,2022-01-25T00:09:51-08:00,1,15.00,disabled,True,
5931560992933,N/A,N/A,N/A,N/A,2022-01-25T05:20:10-08:00,1,16.20,disabled,True,
5931684757669,N/A,N/A,N/A,N/A,2022-01-25T06:35:51-08:00,4,137.99,disabled,True,
5931713003685,N/A,N/A,N/A,N/A,2022-01-25T07:10:44-08:00,1,15.00,disabled,True,
5931722473637,N/A,N/A,N/A,N/A,2022-01-25T07:22:41-08:00,1,15.00,disabled,True,
5932070437029,N/A,N/A,N/A,N/A,2022-01-25T09:53:16-08:00,2,45.00,disabled,True,
5932071518373,N/A,N/A,N/A,N/A,2022-01-25T09:54:55-08:00,3,96.90,disabled,True,"Inactive Subscriber, Inbox online store chat"
5932269961381,N/A,N/A,N/A,N/A,2022-01-25T14:04:39-08:00,1,15.00,disabled,True,
5932309774501,N/A,N/A,N/A,N/A,2022-01-25T15:03:17-08:00,1,30.00,disabled,True,
5932380946597,N/A,N/A,N/A,N/A,2022-01-25T16:10:42-08:00,2,90.00,disabled,True,
5932591349925,N/A,N/A,N/A,N/A,2022-01-25T21:20:11-08:00,1,42.00,enabled,True,
5933626425509,N/A,N/A,N/A,N/A,2022-01-26T14:12:02-08:00,1,15.00,disabled,True,
5934408990885,N/A,N/A,N/A,N/A,2022-01-27T10:33:32-08:00,0,0.00,enabled,False,Inbox online store chat
5935167701157,N/A,N/A,N/A,N/A,2022-01-28T07:43:35-08:00,0,0.00,disabled,True,
5935662235813,N/A,N/A,N/A,N/A,2022-01-28T19:36:36-08:00,1,158.00,disabled,True,
5936061776037,N/A,N/A,N/A,N/A,2022-01-29T07:58:33-08:00,0,0.00,enabled,False,
5936483729573,N/A,N/A,N/A,N/A,2022-01-29T14:23:00-08:00,0,0.00,disabled,True,Inbox online store chat
5938248548517,N/A,N/A,N/A,N/A,2022-01-31T12:25:33-08:00,2,204.44,disabled,True,"Inactive Subscriber, Inbox online store chat"
5938312183973,N/A,N/A,N/A,N/A,2022-01-31T13:40:04-08:00,1,57.99,disabled,True,
5938338496677,N/A,N/A,N/A,N/A,2022-01-31T14:20:38-08:00,0,0.00,enabled,False,
5939096027301,N/A,N/A,N/A,N/A,2022-02-01T07:37:36-08:00,0,0.00,disabled,True,Inbox online store chat
5940412580005,N/A,N/A,N/A,N/A,2022-02-02T18:36:28-08:00,1,15.00,disabled,True,
5941304033445,N/A,N/A,N/A,N/A,2022-02-03T11:43:33-08:00,0,0.00,disabled,True,Inbox online store chat
5941362098341,N/A,N/A,N/A,N/A,2022-02-03T13:05:09-08:00,3,114.72,enabled,True,Inactive Subscriber
5946544062629,N/A,N/A,N/A,N/A,2022-02-08T11:57:14-08:00,4,316.99,disabled,True,
5947125235877,N/A,N/A,N/A,N/A,2022-02-09T04:11:51-08:00,1,11.50,disabled,True,
5947431977125,N/A,N/A,N/A,N/A,2022-02-09T09:59:48-08:00,1,15.50,enabled,True,Inbox online store chat
5947565375653,N/A,N/A,N/A,N/A,2022-02-09T12:25:01-08:00,0,0.00,enabled,False,Inbox online store chat
5947712536741,N/A,N/A,N/A,N/A,2022-02-09T15:11:14-08:00,2,99.98,disabled,True,Inactive Subscriber
5947734556837,N/A,N/A,N/A,N/A,2022-02-09T15:49:07-08:00,1,32.55,enabled,True,Inactive Subscriber
5954758934693,N/A,N/A,N/A,N/A,2022-02-16T11:15:05-08:00,1,38.00,disabled,True,
5957002756261,N/A,N/A,N/A,N/A,2022-02-17T15:08:47-08:00,0,0.00,disabled,True,
5957139529893,N/A,N/A,N/A,N/A,2022-02-17T19:22:34-08:00,2,96.23,enabled,True,Inactive Subscriber
5959431422117,N/A,N/A,N/A,N/A,2022-02-20T07:45:54-08:00,0,0.00,enabled,True,
5959434436773,N/A,N/A,N/A,N/A,2022-02-20T07:49:52-08:00,4,318.75,enabled,False,Inactive Subscriber
5960612774053,N/A,N/A,N/A,N/A,2022-02-21T13:54:16-08:00,7,219.00,disabled,True,Inactive Subscriber
5961851895973,N/A,N/A,N/A,N/A,2022-02-23T01:26:26-08:00,0,0.00,disabled,True,Inbox online store chat
5962282369189,N/A,N/A,N/A,N/A,2022-02-23T12:20:02-08:00,0,0.00,disabled,True,
5963884920997,N/A,N/A,N/A,N/A,2022-02-24T05:49:48-08:00,1,55.49,disabled,True,Inactive Subscriber
5964527796389,N/A,N/A,N/A,N/A,2022-02-24T12:19:06-08:00,0,0.00,disabled,True,
5964664570021,N/A,N/A,N/A,N/A,2022-02-24T15:47:04-08:00,1,57.24,disabled,True,
5965297451173,N/A,N/A,N/A,N/A,2022-02-25T11:07:48-08:00,0,0.00,disabled,True,
5965307936933,N/A,N/A,N/A,N/A,2022-02-25T11:21:26-08:00,0,0.00,disabled,True,newsletter
5967291383973,N/A,N/A,N/A,N/A,2022-02-27T15:23:24-08:00,3,121.74,enabled,True,Inactive Subscriber
5967324905637,N/A,N/A,N/A,N/A,2022-02-27T16:19:47-08:00,0,0.00,disabled,True,
5967430779045,N/A,N/A,N/A,N/A,2022-02-27T19:18:55-08:00,0,0.00,enabled,True,
5967582331045,N/A,N/A,N/A,N/A,2022-02-28T00:42:09-08:00,0,0.00,disabled,True,
5969396367525,N/A,N/A,N/A,N/A,2022-03-01T17:30:35-08:00,0,0.00,disabled,True,
5969464590501,N/A,N/A,N/A,N/A,2022-03-01T19:22:34-08:00,0,0.00,enabled,True,
5971842728101,N/A,N/A,N/A,N/A,2022-03-04T12:40:01-08:00,0,0.00,disabled,True,
5972145242277,N/A,N/A,N/A,N/A,2022-03-04T21:21:41-08:00,0,0.00,disabled,True,Inbox online store chat
5974242853029,N/A,N/A,N/A,N/A,2022-03-07T06:05:12-08:00,0,0.00,disabled,True,
5974244032677,N/A,N/A,N/A,N/A,2022-03-07T06:07:27-08:00,0,0.00,disabled,True,
5974446112933,N/A,N/A,N/A,N/A,2022-03-07T10:35:32-08:00,1,0.00,disabled,True,
5975964254373,N/A,N/A,N/A,N/A,2022-03-08T19:27:35-08:00,0,0.00,enabled,False,
5977361612965,N/A,N/A,N/A,N/A,2022-03-10T10:04:22-08:00,1,35.64,enabled,True,Inbox online store chat
5977630507173,N/A,N/A,N/A,N/A,2022-03-10T17:13:32-08:00,0,0.00,enabled,False,
5978371883173,N/A,N/A,N/A,N/A,2022-03-11T11:40:41-08:00,13,822.64,enabled,True,Inactive Subscriber
5978555187365,N/A,N/A,N/A,N/A,2022-03-11T16:34:13-08:00,0,0.00,disabled,True,
5981699932325,N/A,N/A,N/A,N/A,2022-03-14T12:55:36-07:00,0,0.00,enabled,False,
5981980786853,N/A,N/A,N/A,N/A,2022-03-14T20:31:21-07:00,1,29.99,disabled,True,
5981982261413,N/A,N/A,N/A,N/A,2022-03-14T20:33:54-07:00,7,212.00,enabled,True,"Inactive Subscriber, Inbox online store chat"
5982500716709,N/A,N/A,N/A,N/A,2022-03-15T12:29:12-07:00,0,0.00,disabled,True,
5983685279909,N/A,N/A,N/A,N/A,2022-03-16T16:25:30-07:00,2,100.98,enabled,True,Inactive Subscriber
5983737413797,N/A,N/A,N/A,N/A,2022-03-16T17:51:58-07:00,6,219.00,enabled,True,Inactive Subscriber
5990599524517,N/A,N/A,N/A,N/A,2022-03-19T07:58:35-07:00,0,0.00,enabled,True,
5991323304101,N/A,N/A,N/A,N/A,2022-03-20T03:59:47-07:00,0,0.00,disabled,True,
5994643521701,N/A,N/A,N/A,N/A,2022-03-23T19:07:50-07:00,0,0.00,disabled,True,Inbox online store chat
5995226988709,N/A,N/A,N/A,N/A,2022-03-24T12:15:32-07:00,2,37.99,disabled,True,
6008310333605,N/A,N/A,N/A,N/A,2022-03-28T10:36:38-07:00,0,0.00,disabled,True,Inbox online store chat
6009876119717,N/A,N/A,N/A,N/A,2022-03-29T06:43:47-07:00,13,592.60,enabled,True,Active Subscriber
6010188202149,N/A,N/A,N/A,N/A,2022-03-29T12:19:45-07:00,0,0.00,disabled,True,Inbox online store chat
6010499006629,N/A,N/A,N/A,N/A,2022-03-29T17:30:44-07:00,0,0.00,disabled,True,
6012096151717,N/A,N/A,N/A,N/A,2022-03-30T06:14:44-07:00,0,0.00,disabled,True,
6012198158501,N/A,N/A,N/A,N/A,2022-03-30T08:21:43-07:00,0,0.00,enabled,False,
6012815835301,N/A,N/A,N/A,N/A,2022-03-30T23:26:47-07:00,0,0.00,disabled,True,
6013136437413,N/A,N/A,N/A,N/A,2022-03-31T05:14:36-07:00,0,0.00,disabled,True,Inbox online store chat
6014517543077,N/A,N/A,N/A,N/A,2022-04-01T13:04:41-07:00,0,0.00,disabled,True,
6014721392805,N/A,N/A,N/A,N/A,2022-04-01T17:30:00-07:00,0,0.00,disabled,True,Inbox online store chat
6014862033061,N/A,N/A,N/A,N/A,2022-04-01T21:41:41-07:00,0,0.00,disabled,True,
6015099207845,N/A,N/A,N/A,N/A,2022-04-02T05:38:25-07:00,0,0.00,disabled,True,
6015531581605,N/A,N/A,N/A,N/A,2022-04-02T15:15:30-07:00,1,50.00,disabled,True,Inbox online store chat
6016034635941,N/A,N/A,N/A,N/A,2022-04-03T05:54:25-07:00,0,0.00,disabled,True,newsletter
6016682459301,N/A,N/A,N/A,N/A,2022-04-03T19:09:07-07:00,0,0.00,disabled,True,
6018809430181,N/A,N/A,N/A,N/A,2022-04-05T17:27:18-07:00,14,1048.38,enabled,True,"Inactive Subscriber, Inbox online store chat"
6019552542885,N/A,N/A,N/A,N/A,2022-04-06T08:32:45-07:00,1,28.24,enabled,True,Inactive Subscriber
6020042719397,N/A,N/A,N/A,N/A,2022-04-06T17:16:48-07:00,0,0.00,enabled,False,Inbox online store chat
6020150952101,N/A,N/A,N/A,N/A,2022-04-06T20:29:32-07:00,0,0.00,disabled,True,
6021536219301,N/A,N/A,N/A,N/A,2022-04-08T09:38:11-07:00,0,0.00,disabled,True,Inbox online store chat
6021720768677,N/A,N/A,N/A,N/A,2022-04-08T14:02:26-07:00,1,67.99,disabled,True,
6021831852197,N/A,N/A,N/A,N/A,2022-04-08T16:48:37-07:00,1,19.99,enabled,True,Inbox online store chat
6021996052645,N/A,N/A,N/A,N/A,2022-04-08T18:37:29-07:00,0,0.00,disabled,True,
6025941942437,N/A,N/A,N/A,N/A,2022-04-10T14:09:28-07:00,0,0.00,disabled,True,
6027967660197,N/A,N/A,N/A,N/A,2022-04-12T10:50:31-07:00,1,29.99,disabled,True,
6028793315493,N/A,N/A,N/A,N/A,2022-04-13T07:42:40-07:00,1,29.99,enabled,True,
6030280622245,N/A,N/A,N/A,N/A,2022-04-14T17:51:56-07:00,0,0.00,disabled,True,Inbox online store chat
6035132154021,N/A,N/A,N/A,N/A,2022-04-19T14:55:01-07:00,1,55.49,enabled,False,Inactive Subscriber
6040960663717,N/A,N/A,N/A,N/A,2022-04-22T14:35:15-07:00,0,0.00,disabled,True,Inbox online store chat
6041049366693,N/A,N/A,N/A,N/A,2022-04-22T16:46:20-07:00,1,45.49,disabled,True,Subscription card declined
6041608847525,N/A,N/A,N/A,N/A,2022-04-23T08:13:41-07:00,8,301.88,enabled,True,Active Subscriber
6043127218341,N/A,N/A,N/A,N/A,2022-04-24T07:29:57-07:00,0,0.00,disabled,True,Inbox online store chat
6043415478437,N/A,N/A,N/A,N/A,2022-04-24T12:45:28-07:00,0,0.00,disabled,True,
6045069017253,N/A,N/A,N/A,N/A,2022-04-25T12:59:38-07:00,24,1598.80,enabled,True,Active Subscriber
6054022316197,N/A,N/A,N/A,N/A,2022-04-28T10:31:57-07:00,1,45.00,disabled,True,
6057872490661,N/A,N/A,N/A,N/A,2022-05-01T19:31:41-07:00,5,189.95,enabled,True,"Inactive Subscriber, Inbox online store chat"
6057928589477,N/A,N/A,N/A,N/A,2022-05-01T20:37:49-07:00,3,87.80,enabled,True,Inactive Subscriber
6058494328997,N/A,N/A,N/A,N/A,2022-05-02T10:37:32-07:00,1,57.99,disabled,True,
6058571202725,N/A,N/A,N/A,N/A,2022-05-02T12:04:50-07:00,3,126.12,enabled,False,Inactive Subscriber
6058758406309,N/A,N/A,N/A,N/A,2022-05-02T14:14:17-07:00,2,99.98,disabled,True,
6060154749093,N/A,N/A,N/A,N/A,2022-05-03T06:57:59-07:00,5,96.00,enabled,False,"Inactive Subscriber, Inbox online store chat"
6060774555813,N/A,N/A,N/A,N/A,2022-05-03T14:25:12-07:00,0,0.00,enabled,False,
6064061874341,N/A,N/A,N/A,N/A,2022-05-04T11:59:26-07:00,3,156.47,disabled,True,Inactive Subscriber
6064123281573,N/A,N/A,N/A,N/A,2022-05-04T13:05:47-07:00,1,34.99,disabled,True,
6064281944229,N/A,N/A,N/A,N/A,2022-05-04T15:01:02-07:00,1,57.99,disabled,True,
6064455286949,N/A,N/A,N/A,N/A,2022-05-04T18:41:53-07:00,2,110.98,disabled,True,"Inactive Subscriber, Inbox online store chat"
6065494261925,N/A,N/A,N/A,N/A,2022-05-05T13:01:52-07:00,4,220.85,enabled,True,"Inactive Subscriber, Inbox online store chat"
6066733514917,N/A,N/A,N/A,N/A,2022-05-06T17:47:56-07:00,0,0.00,disabled,True,Inbox online store chat
6067503562917,N/A,N/A,N/A,N/A,2022-05-07T14:19:52-07:00,0,0.00,disabled,True,Inbox online store chat
6068664041637,N/A,N/A,N/A,N/A,2022-05-08T17:19:09-07:00,0,0.00,enabled,False,Inbox online store chat
6069305344165,N/A,N/A,N/A,N/A,2022-05-09T04:52:50-07:00,1,38.00,enabled,True,
6069384970405,N/A,N/A,N/A,N/A,2022-05-09T06:55:58-07:00,0,0.00,disabled,True,
6072205672613,N/A,N/A,N/A,N/A,2022-05-10T15:32:37-07:00,1,39.99,enabled,False,
6072214782117,N/A,N/A,N/A,N/A,2022-05-10T15:51:57-07:00,3,114.72,enabled,False,Subscription card declined
6073713426597,N/A,N/A,N/A,N/A,2022-05-11T12:26:51-07:00,0,0.00,disabled,True,Inbox online store chat
6074024493221,N/A,N/A,N/A,N/A,2022-05-11T19:23:25-07:00,0,0.00,enabled,True,
6074042187941,N/A,N/A,N/A,N/A,2022-05-11T19:55:00-07:00,0,0.00,disabled,True,
6074530398373,N/A,N/A,N/A,N/A,2022-05-12T10:54:22-07:00,1,11.88,disabled,True,
6077214687397,N/A,N/A,N/A,N/A,2022-05-15T11:40:00-07:00,0,0.00,disabled,True,
6079456772261,N/A,N/A,N/A,N/A,2022-05-16T15:59:39-07:00,4,113.98,enabled,True,Inactive Subscriber
6082728689829,N/A,N/A,N/A,N/A,2022-05-19T02:39:16-07:00,3,65.45,enabled,True,"Inactive Subscriber, Inbox online store chat"
6083858890917,N/A,N/A,N/A,N/A,2022-05-20T08:13:23-07:00,0,0.00,disabled,True,Inbox online store chat
6086124011685,N/A,N/A,N/A,N/A,2022-05-22T19:53:23-07:00,1,30.20,enabled,True,Inactive Subscriber
6087243661477,N/A,N/A,N/A,N/A,2022-05-23T19:49:01-07:00,3,96.00,disabled,True,"Inactive Subscriber, Inbox online store chat"
6097992188069,N/A,N/A,N/A,N/A,2022-05-28T21:19:36-07:00,1,44.00,disabled,True,
6100169097381,N/A,N/A,N/A,N/A,2022-05-29T11:32:13-07:00,0,0.00,disabled,True,
6108243329189,N/A,N/A,N/A,N/A,2022-06-02T18:07:52-07:00,1,45.49,enabled,True,Inactive Subscriber
6116855447717,N/A,N/A,N/A,N/A,2022-06-08T13:56:33-07:00,0,0.00,disabled,True,Inbox online store chat
6118126387365,N/A,N/A,N/A,N/A,2022-06-09T08:06:04-07:00,1,71.48,enabled,True,Inactive Subscriber
6118260179109,N/A,N/A,N/A,N/A,2022-06-09T10:31:17-07:00,1,57.99,disabled,True,
6127269904549,N/A,N/A,N/A,N/A,2022-06-19T02:01:30-07:00,0,0.00,disabled,True,
6131170771109,N/A,N/A,N/A,N/A,2022-06-22T12:59:12-07:00,2,69.84,enabled,True,Inactive Subscriber
6132203618469,N/A,N/A,N/A,N/A,2022-06-23T13:29:49-07:00,0,0.00,disabled,True,Inbox online store chat
6132530708645,N/A,N/A,N/A,N/A,2022-06-23T21:06:02-07:00,1,45.49,disabled,True,Inactive Subscriber
6133354561701,N/A,N/A,N/A,N/A,2022-06-24T16:39:45-07:00,1,57.99,enabled,True,
6135762682021,N/A,N/A,N/A,N/A,2022-06-26T20:25:40-07:00,1,28.24,disabled,True,Inactive Subscriber
6137736331429,N/A,N/A,N/A,N/A,2022-06-28T18:34:12-07:00,1,58.99,enabled,True,Inbox online store chat
6138278379685,N/A,N/A,N/A,N/A,2022-06-29T08:21:47-07:00,0,0.00,disabled,True,
6139805434021,N/A,N/A,N/A,N/A,2022-06-30T19:33:34-07:00,2,110.98,enabled,True,Inactive Subscriber
6143621955749,N/A,N/A,N/A,N/A,2022-07-04T15:38:09-07:00,0,0.00,disabled,True,"Inbox online store chat, newsletter"
6145897332901,N/A,N/A,N/A,N/A,2022-07-06T07:29:03-07:00,1,39.99,disabled,True,
6150747193509,N/A,N/A,N/A,N/A,2022-07-09T20:09:13-07:00,0,0.00,disabled,True,Inbox online store chat
6156173213861,N/A,N/A,N/A,N/A,2022-07-14T20:21:28-07:00,6,219.44,enabled,True,Inactive Subscriber
6157101924517,N/A,N/A,N/A,N/A,2022-07-15T22:40:10-07:00,2,86.48,enabled,True,Inactive Subscriber
6159622373541,N/A,N/A,N/A,N/A,2022-07-18T15:28:02-07:00,0,0.00,disabled,True,
6172470280357,N/A,N/A,N/A,N/A,2022-07-22T13:45:20-07:00,0,0.00,disabled,True,
6206778769573,N/A,N/A,N/A,N/A,2022-07-24T12:10:30-07:00,0,0.00,disabled,True,
6209977286821,N/A,N/A,N/A,N/A,2022-07-25T07:37:39-07:00,1,57.99,disabled,True,
6211457679525,N/A,N/A,N/A,N/A,2022-07-26T09:55:29-07:00,0,0.00,disabled,True,Inbox online store chat
6213389779109,N/A,N/A,N/A,N/A,2022-07-27T16:53:33-07:00,0,0.00,disabled,True,Inbox online store chat
6216381792421,N/A,N/A,N/A,N/A,2022-07-30T21:01:50-07:00,0,0.00,disabled,True,Inbox online store chat
6220365234341,N/A,N/A,N/A,N/A,2022-08-02T07:55:04-07:00,0,0.00,enabled,False,
6220522815653,N/A,N/A,N/A,N/A,2022-08-02T10:14:01-07:00,0,0.00,disabled,True,
6220801933477,N/A,N/A,N/A,N/A,2022-08-02T14:24:39-07:00,2,66.48,enabled,True,Inactive Subscriber
6221877575845,N/A,N/A,N/A,N/A,2022-08-03T13:37:55-07:00,1,45.49,enabled,True,"Inbox online store chat, Subscription card declined"
6222028538021,N/A,N/A,N/A,N/A,2022-08-03T14:37:46-07:00,8,767.37,enabled,True,"Inactive Subscriber, newsletter"
6225375527077,N/A,N/A,N/A,N/A,2022-08-06T19:12:56-07:00,3,111.22,disabled,True,Inactive Subscriber
6227658277029,N/A,N/A,N/A,N/A,2022-08-08T17:28:30-07:00,0,0.00,disabled,True,
6231137386661,N/A,N/A,N/A,N/A,2022-08-11T10:24:46-07:00,3,108.08,disabled,True,Inactive Subscriber
6238771970213,N/A,N/A,N/A,N/A,2022-08-14T10:41:22-07:00,0,0.00,disabled,True,Inbox online store chat
6252701089957,N/A,N/A,N/A,N/A,2022-08-21T11:13:59-07:00,1,39.99,disabled,True,
6254482587813,N/A,N/A,N/A,N/A,2022-08-22T12:16:48-07:00,0,0.00,disabled,True,Inbox online store chat
6256643670181,N/A,N/A,N/A,N/A,2022-08-23T17:42:52-07:00,2,76.48,enabled,True,Inactive Subscriber
6264079974565,N/A,N/A,N/A,N/A,2022-08-30T16:29:18-07:00,1,57.99,disabled,True,
6266139934885,N/A,N/A,N/A,N/A,2022-09-01T18:26:48-07:00,1,36.50,disabled,True,
6266753515685,N/A,N/A,N/A,N/A,2022-09-02T10:39:09-07:00,1,85.00,disabled,True,
6267834466469,N/A,N/A,N/A,N/A,2022-09-03T13:12:30-07:00,9,345.91,enabled,True,"Inactive Subscriber, Inbox online store chat"
6268893102245,N/A,N/A,N/A,N/A,2022-09-04T14:01:23-07:00,0,0.00,disabled,True,Inbox online store chat
6269070147749,N/A,N/A,N/A,N/A,2022-09-04T17:48:54-07:00,0,0.00,enabled,False,
6269121724581,N/A,N/A,N/A,N/A,2022-09-04T19:01:43-07:00,0,0.00,disabled,True,
6269201318053,N/A,N/A,N/A,N/A,2022-09-04T21:19:14-07:00,5,191.20,enabled,True,Inactive Subscriber
6271493570725,N/A,N/A,N/A,N/A,2022-09-07T02:40:26-07:00,0,0.00,disabled,True,newsletter
6275406758053,N/A,N/A,N/A,N/A,2022-09-08T05:55:15-07:00,1,28.24,enabled,True,Inactive Subscriber
6275491201189,N/A,N/A,N/A,N/A,2022-09-08T07:54:29-07:00,1,25.00,disabled,True,
6279792558245,N/A,N/A,N/A,N/A,2022-09-12T10:52:48-07:00,1,39.99,disabled,True,
6285126959269,N/A,N/A,N/A,N/A,2022-09-16T09:21:41-07:00,1,39.99,disabled,True,
6285797523621,N/A,N/A,N/A,N/A,2022-09-16T20:06:20-07:00,1,31.25,disabled,True,
6287254880421,N/A,N/A,N/A,N/A,2022-09-17T21:37:26-07:00,2,115.98,disabled,True,
6288131719333,N/A,N/A,N/A,N/A,2022-09-18T19:54:32-07:00,0,0.00,disabled,True,
6294580625573,N/A,N/A,N/A,N/A,2022-09-23T01:51:38-07:00,0,0.00,disabled,True,
6296709300389,N/A,N/A,N/A,N/A,2022-09-25T10:09:36-07:00,0,0.00,disabled,True,
6297182339237,N/A,N/A,N/A,N/A,2022-09-25T17:47:03-07:00,0,0.00,disabled,True,
6299558117541,N/A,N/A,N/A,N/A,2022-09-27T21:37:34-07:00,0,0.00,disabled,True,
6301373759653,N/A,N/A,N/A,N/A,2022-09-29T07:51:12-07:00,0,0.00,disabled,True,
6301533405349,N/A,N/A,N/A,N/A,2022-09-29T08:21:04-07:00,0,0.00,disabled,True,
6312598798501,N/A,N/A,N/A,N/A,2022-10-01T05:45:37-07:00,1,28.24,enabled,True,Inactive Subscriber
6314267246757,N/A,N/A,N/A,N/A,2022-10-01T13:59:07-07:00,0,0.00,disabled,True,
6317280526501,N/A,N/A,N/A,N/A,2022-10-02T11:57:38-07:00,1,8.00,disabled,True,
6317672759461,N/A,N/A,N/A,N/A,2022-10-02T15:20:29-07:00,1,41.28,disabled,True,
6317891748005,N/A,N/A,N/A,N/A,2022-10-02T18:41:00-07:00,1,28.24,enabled,True,Inactive Subscriber
6322150277285,N/A,N/A,N/A,N/A,2022-10-03T17:42:41-07:00,2,86.48,enabled,False,Inactive Subscriber
6333016604837,N/A,N/A,N/A,N/A,2022-10-05T13:46:41-07:00,6,229.44,disabled,True,Inactive Subscriber
6340209016997,N/A,N/A,N/A,N/A,2022-10-08T08:45:37-07:00,6,229.44,enabled,True,"Inactive Subscriber, Inbox online store chat"
6341086347429,N/A,N/A,N/A,N/A,2022-10-09T09:57:38-07:00,11,573.90,enabled,True,Inactive Subscriber
6341395775653,N/A,N/A,N/A,N/A,2022-10-09T17:06:34-07:00,0,0.00,disabled,True,
6342265143461,N/A,N/A,N/A,N/A,2022-10-10T05:40:15-07:00,12,578.88,disabled,True,Inactive Subscriber
6345164718245,N/A,N/A,N/A,N/A,2022-10-12T09:15:06-07:00,0,0.00,disabled,True,Inbox online store chat
6347740807333,N/A,N/A,N/A,N/A,2022-10-14T02:35:31-07:00,3,111.40,enabled,True,Inactive Subscriber
6349277167781,N/A,N/A,N/A,N/A,2022-10-14T14:46:43-07:00,0,0.00,disabled,True,Inbox online store chat
6355686359205,N/A,N/A,N/A,N/A,2022-10-18T13:55:32-07:00,0,0.00,disabled,True,
6355703038117,N/A,N/A,N/A,N/A,2022-10-18T14:18:41-07:00,0,0.00,disabled,True,
6359048847525,N/A,N/A,N/A,N/A,2022-10-21T15:50:25-07:00,3,101.43,enabled,True,Inactive Subscriber
6362245955749,N/A,N/A,N/A,N/A,2022-10-23T18:44:00-07:00,0,0.00,enabled,False,
6362842169509,N/A,N/A,N/A,N/A,2022-10-24T07:14:57-07:00,0,0.00,enabled,False,
6364985950373,N/A,N/A,N/A,N/A,2022-10-25T21:27:31-07:00,0,0.00,disabled,True,newsletter
6367688130725,N/A,N/A,N/A,N/A,2022-10-27T09:07:32-07:00,0,0.00,disabled,True,
6367697764517,N/A,N/A,N/A,N/A,2022-10-27T09:17:01-07:00,0,0.00,disabled,True,
6371996467365,N/A,N/A,N/A,N/A,2022-10-29T11:51:22-07:00,0,0.00,disabled,True,Inbox online store chat
6372022452389,N/A,N/A,N/A,N/A,2022-10-29T12:16:59-07:00,1,39.99,disabled,True,
6375258521765,N/A,N/A,N/A,N/A,2022-10-31T10:45:06-07:00,2,100.98,disabled,True,Inactive Subscriber
6385891082405,N/A,N/A,N/A,N/A,2022-11-03T10:05:05-07:00,1,137.00,disabled,True,Inbox online store chat
6386075566245,N/A,N/A,N/A,N/A,2022-11-03T12:05:48-07:00,0,0.00,enabled,False,
6387451265189,N/A,N/A,N/A,N/A,2022-11-04T12:09:00-07:00,1,71.49,disabled,True,
6393869336741,N/A,N/A,N/A,N/A,2022-11-09T12:36:35-08:00,0,0.00,disabled,True,Inbox online store chat
6396933439653,N/A,N/A,N/A,N/A,2022-11-10T19:10:01-08:00,0,0.00,disabled,True,
6401298661541,N/A,N/A,N/A,N/A,2022-11-13T14:38:09-08:00,17,664.08,enabled,True,Active Subscriber
6404078862501,N/A,N/A,N/A,N/A,2022-11-15T10:34:19-08:00,3,166.47,enabled,True,Inactive Subscriber
6406049267877,N/A,N/A,N/A,N/A,2022-11-16T09:24:39-08:00,4,152.96,disabled,True,"Inactive Subscriber, Inbox online store chat"
6406167822501,N/A,N/A,N/A,N/A,2022-11-16T11:01:02-08:00,6,332.94,enabled,True,Inactive Subscriber
6406274875557,N/A,N/A,N/A,N/A,2022-11-16T12:23:09-08:00,0,0.00,disabled,True,
